,bike_station_index,distance,restaurants,parks
44,207,424,1,0
0,208,449,0,1
1,208,309,1,0
2,208,381,1,0
3,208,365,1,0
4,208,457,1,0
5,208,47,0,1
6,208,403,1,0
7,208,160,1,0
8,208,222,1,0
9,208,256,1,0
10,208,309,0,1
11,208,449,0,1
12,208,378,1,0
0,209,23,1,0
1,209,17,1,0
2,209,126,1,0
3,209,229,1,0
4,209,167,1,0
5,209,326,1,0
6,209,321,1,0
7,209,383,1,0
8,209,332,1,0
9,209,406,1,0
10,209,265,1,0
11,209,377,1,0
12,209,403,1,0
13,209,435,1,0
14,209,321,1,0
15,209,416,1,0
16,209,396,1,0
17,209,252,1,0
18,209,425,1,0
19,209,419,1,0
20,209,411,1,0
21,209,355,1,0
22,209,316,1,0
23,209,312,1,0
24,209,314,1,0
25,209,487,1,0
26,209,407,1,0
27,209,496,1,0
28,209,462,1,0
29,209,360,1,0
30,209,23,1,0
31,209,381,1,0
32,209,411,1,0
33,209,460,1,0
34,209,222,1,0
35,209,244,1,0
36,209,266,1,0
37,209,282,1,0
38,209,301,1,0
39,209,306,0,1
40,209,309,1,0
41,209,365,1,0
42,209,375,1,0
43,209,375,1,0
44,209,397,1,0
45,209,403,1,0
46,209,409,1,0
47,209,411,1,0
48,209,422,1,0
49,209,426,1,0
0,210,144,1,0
1,210,209,1,0
2,210,128,1,0
3,210,253,1,0
4,210,411,1,0
5,210,296,1,0
6,210,432,1,0
7,210,375,1,0
8,210,338,1,0
9,210,473,1,0
10,210,194,1,0
11,210,418,1,0
12,210,309,1,0
13,210,518,0,1
14,210,270,1,0
15,210,203,1,0
16,210,357,1,0
17,210,395,1,0
18,210,350,1,0
19,210,266,1,0
20,210,303,1,0
21,210,323,1,0
22,210,461,1,0
23,210,463,1,0
24,210,193,1,0
25,210,339,1,0
26,210,216,1,0
27,210,223,1,0
28,210,371,1,0
29,210,197,1,0
30,210,249,1,0
31,210,80,1,0
32,210,89,1,0
33,210,113,1,0
34,210,174,1,0
35,210,439,1,0
36,210,228,1,0
37,210,230,1,0
38,210,280,0,1
39,210,445,1,0
40,210,318,1,0
41,210,319,1,0
42,210,319,1,0
43,210,333,1,0
44,210,342,1,0
45,210,360,1,0
46,210,361,1,0
47,210,372,1,0
48,210,391,1,0
49,210,430,1,0
0,211,150,1,0
1,211,275,1,0
2,211,377,1,0
3,211,213,1,0
4,211,219,1,0
5,211,458,1,0
6,211,329,1,0
7,211,377,1,0
8,211,259,1,0
9,211,405,1,0
10,211,244,1,0
11,211,399,1,0
12,211,364,1,0
13,211,377,1,0
14,211,178,1,0
15,211,179,1,0
16,211,189,1,0
17,211,202,1,0
18,211,209,1,0
19,211,229,1,0
20,211,238,1,0
21,211,242,1,0
22,211,244,1,0
23,211,245,1,0
24,211,248,1,0
25,211,261,1,0
26,211,263,1,0
27,211,289,1,0
28,211,313,1,0
29,211,324,1,0
30,211,324,1,0
31,211,360,1,0
32,211,404,0,1
33,211,405,1,0
34,211,475,1,0
35,211,492,1,0
36,211,204,1,0
37,211,239,1,0
38,211,302,1,0
0,212,257,1,0
1,212,377,1,0
2,212,462,1,0
3,212,375,1,0
4,212,395,1,0
5,212,364,1,0
6,212,152,1,0
7,212,181,1,0
8,212,416,1,0
9,212,231,1,0
10,212,238,0,1
11,212,362,1,0
12,212,272,1,0
13,212,336,1,0
14,212,349,1,0
15,212,425,1,0
16,212,352,1,0
17,212,345,1,0
18,212,362,1,0
19,212,375,1,0
20,212,378,1,0
21,212,378,1,0
22,212,378,1,0
23,212,384,1,0
24,212,402,1,0
25,212,402,1,0
26,212,417,1,0
27,212,423,0,1
28,212,479,1,0
29,212,437,1,0
30,212,439,1,0
31,212,439,1,0
32,212,441,1,0
33,212,441,1,0
34,212,443,1,0
35,212,443,1,0
36,212,444,0,1
37,212,446,1,0
38,212,446,1,0
39,212,446,1,0
40,212,446,1,0
41,212,448,1,0
42,212,449,1,0
43,212,451,1,0
44,212,452,1,0
45,212,480,1,0
46,212,481,0,1
47,212,488,1,0
48,212,449,1,0
0,213,56,1,0
1,213,129,1,0
2,213,173,1,0
3,213,66,1,0
4,213,192,1,0
5,213,170,1,0
6,213,147,1,0
7,213,195,1,0
8,213,15,1,0
9,213,48,1,0
10,213,322,1,0
11,213,391,1,0
12,213,345,1,0
13,213,378,1,0
14,213,95,1,0
15,213,385,1,0
16,213,313,1,0
17,213,403,1,0
18,213,468,1,0
19,213,176,1,0
20,213,253,0,1
21,213,137,1,0
22,213,103,1,0
23,213,86,1,0
24,213,28,1,0
25,213,193,1,0
26,213,481,1,0
27,213,144,1,0
28,213,206,1,0
29,213,36,1,0
30,213,156,1,0
31,213,301,1,0
32,213,265,1,0
33,213,28,1,0
34,213,46,1,0
35,213,52,1,0
36,213,57,1,0
37,213,108,1,0
38,213,126,1,0
39,213,126,1,0
40,213,139,1,0
41,213,145,1,0
42,213,179,1,0
43,213,180,1,0
44,213,182,1,0
45,213,208,1,0
46,213,212,1,0
47,213,216,1,0
48,213,245,1,0
49,213,311,1,0
0,214,462,1,0
1,214,446,1,0
2,214,445,1,0
3,214,443,1,0
4,214,485,1,0
5,214,439,1,0
6,214,296,0,1
7,214,370,1,0
8,214,370,1,0
9,214,390,1,0
10,214,397,0,1
11,214,414,1,0
12,214,414,1,0
13,214,443,1,0
14,214,443,1,0
15,214,464,1,0
16,214,476,1,0
0,215,393,1,0
1,215,381,1,0
2,215,371,1,0
3,215,416,1,0
4,215,413,1,0
5,215,450,1,0
6,215,341,1,0
7,215,404,1,0
8,215,358,1,0
9,215,353,1,0
10,215,396,1,0
11,215,346,1,0
12,215,404,1,0
13,215,368,0,1
14,215,483,1,0
15,215,368,1,0
16,215,400,1,0
17,215,445,1,0
18,215,3523,1,0
19,215,341,1,0
20,215,407,1,0
21,215,178,0,1
22,215,250,1,0
23,215,312,1,0
24,215,317,1,0
25,215,329,1,0
26,215,450,1,0
27,215,344,1,0
28,215,363,1,0
29,215,368,1,0
30,215,377,1,0
31,215,382,1,0
32,215,394,1,0
33,215,400,1,0
34,215,407,1,0
35,215,408,1,0
36,215,346,1,0
37,215,425,1,0
38,215,437,1,0
39,215,444,1,0
40,215,455,1,0
41,215,468,1,0
42,215,476,1,0
43,215,490,1,0
44,215,494,1,0
45,215,386,1,0
46,215,413,1,0
47,215,428,1,0
48,215,440,1,0
0,216,268,1,0
1,216,347,1,0
2,216,401,1,0
3,216,302,1,0
4,216,337,1,0
5,216,339,1,0
6,216,345,1,0
7,216,332,1,0
8,216,299,1,0
9,216,452,1,0
10,216,458,1,0
11,216,164,1,0
12,216,463,1,0
13,216,259,1,0
14,216,493,1,0
15,216,447,1,0
16,216,293,1,0
17,216,496,1,0
18,216,309,1,0
19,216,353,1,0
20,216,342,1,0
21,216,323,1,0
22,216,458,1,0
23,216,310,1,0
24,216,315,1,0
25,216,364,1,0
26,216,433,1,0
27,216,53,1,0
28,216,57,1,0
29,216,173,1,0
30,216,315,1,0
31,216,105,0,1
32,216,122,1,0
33,216,155,1,0
34,216,200,1,0
35,216,225,1,0
36,216,231,1,0
37,216,261,1,0
38,216,269,0,1
39,216,276,1,0
40,216,286,1,0
41,216,298,1,0
42,216,301,1,0
43,216,303,1,0
44,216,316,1,0
45,216,326,1,0
46,216,328,1,0
47,216,349,1,0
48,216,350,1,0
49,216,354,1,0
0,217,31,1,0
1,217,63,1,0
2,217,459,1,0
3,217,478,1,0
4,217,499,1,0
5,217,461,1,0
6,217,466,1,0
7,217,465,1,0
8,217,254,1,0
9,217,346,1,0
10,217,403,1,0
11,217,419,1,0
12,217,422,1,0
13,217,425,1,0
14,217,435,1,0
15,217,409,1,0
16,217,498,0,1
17,217,44,1,0
18,217,51,1,0
19,217,475,1,0
0,218,162,1,0
1,218,124,1,0
2,218,292,1,0
3,218,309,1,0
4,218,343,1,0
5,218,373,1,0
6,218,298,1,0
7,218,438,0,1
8,218,364,1,0
9,218,299,1,0
10,218,356,1,0
11,218,319,1,0
12,218,403,1,0
13,218,367,1,0
14,218,393,1,0
15,218,365,1,0
16,218,266,1,0
17,218,404,1,0
18,218,383,1,0
19,218,403,1,0
20,218,296,1,0
21,218,376,1,0
22,218,380,1,0
23,218,298,1,0
24,218,387,1,0
25,218,444,1,0
26,218,424,1,0
27,218,571,1,0
28,218,320,1,0
29,218,495,1,0
30,218,434,1,0
31,218,306,1,0
32,218,340,1,0
33,218,382,1,0
34,218,297,0,1
35,218,375,1,0
36,218,271,1,0
37,218,273,1,0
38,218,277,1,0
39,218,282,1,0
40,218,309,1,0
41,218,326,1,0
42,218,350,1,0
43,218,375,1,0
44,218,393,1,0
45,218,404,1,0
46,218,408,1,0
47,218,415,1,0
48,218,427,1,0
49,218,434,1,0
0,219,279,1,0
1,219,183,1,0
2,219,324,1,0
3,219,237,1,0
4,219,315,1,0
5,219,504,1,0
6,219,437,1,0
7,219,373,1,0
8,219,449,1,0
9,219,374,1,0
10,219,485,1,0
11,219,340,1,0
12,219,454,1,0
13,219,429,1,0
14,219,315,1,0
15,219,339,1,0
16,219,158,1,0
17,219,164,1,0
18,219,164,1,0
19,219,164,1,0
20,219,164,1,0
21,219,167,1,0
22,219,169,1,0
23,219,182,1,0
24,219,393,1,0
25,219,305,1,0
26,219,324,1,0
27,219,324,1,0
28,219,345,1,0
29,219,361,1,0
30,219,379,1,0
31,219,379,1,0
32,219,389,1,0
33,219,400,1,0
34,219,400,0,1
35,219,408,1,0
36,219,416,1,0
37,219,347,1,0
38,219,426,1,0
39,219,454,1,0
40,219,454,1,0
41,219,455,1,0
42,219,468,1,0
43,219,471,1,0
44,219,476,1,0
45,219,479,1,0
46,219,487,1,0
47,219,489,1,0
48,219,491,1,0
49,219,496,1,0
0,220,42,1,0
1,220,108,1,0
2,220,97,1,0
3,220,79,1,0
4,220,53,1,0
5,220,70,1,0
6,220,317,1,0
7,220,196,1,0
8,220,282,0,1
9,220,124,1,0
10,220,231,1,0
11,220,498,1,0
12,220,473,1,0
13,220,352,1,0
14,220,189,1,0
15,220,464,1,0
16,220,270,1,0
17,220,116,1,0
18,220,146,1,0
19,220,24,1,0
20,220,47,1,0
21,220,54,1,0
22,220,56,1,0
23,220,57,1,0
24,220,66,1,0
25,220,72,1,0
26,220,391,1,0
27,220,78,1,0
28,220,98,1,0
29,220,108,1,0
30,220,77,1,0
31,220,154,0,1
32,220,216,1,0
33,220,224,1,0
34,220,248,1,0
35,220,248,1,0
36,220,253,1,0
37,220,270,1,0
38,220,291,1,0
39,220,303,1,0
40,220,327,1,0
41,220,425,1,0
42,220,479,1,0
43,220,489,0,1
44,220,269,1,0
0,221,263,1,0
1,221,261,1,0
2,221,364,1,0
3,221,270,1,0
4,221,260,1,0
5,221,371,1,0
6,221,425,1,0
7,221,371,1,0
8,221,320,1,0
9,221,275,1,0
10,221,455,1,0
11,221,328,1,0
12,221,317,1,0
13,221,372,1,0
14,221,309,1,0
15,221,471,1,0
16,221,477,1,0
17,221,348,1,0
18,221,290,1,0
19,221,352,1,0
20,221,493,1,0
21,221,29,0,1
22,221,397,1,0
23,221,290,1,0
24,221,103,0,1
25,221,259,1,0
26,221,259,1,0
27,221,259,1,0
28,221,301,1,0
29,221,316,1,0
30,221,318,1,0
31,221,325,1,0
32,221,325,1,0
33,221,328,1,0
34,221,328,1,0
35,221,342,1,0
36,221,345,1,0
37,221,353,1,0
38,221,358,1,0
39,221,367,1,0
40,221,367,1,0
41,221,373,1,0
42,221,381,1,0
43,221,384,1,0
44,221,386,1,0
45,221,409,1,0
46,221,414,1,0
47,221,433,1,0
48,221,466,1,0
49,221,471,1,0
0,222,495,1,0
1,222,377,1,0
2,222,355,0,1
3,222,370,0,1
4,222,390,1,0
5,222,421,1,0
6,222,479,1,0
7,222,498,1,0
0,223,464,1,0
1,223,431,1,0
2,223,250,0,1
3,223,419,1,0
4,223,314,1,0
5,223,445,1,0
6,223,432,1,0
7,223,434,1,0
8,223,423,1,0
9,223,432,1,0
10,223,432,1,0
11,223,446,1,0
12,223,220,1,0
13,223,233,1,0
14,223,323,1,0
15,223,472,1,0
16,223,346,1,0
17,223,426,1,0
18,223,432,1,0
19,223,432,1,0
0,224,297,1,0
1,224,130,1,0
2,224,234,1,0
3,224,474,1,0
4,224,189,1,0
5,224,408,1,0
6,224,446,1,0
7,224,451,1,0
8,224,373,1,0
9,224,233,1,0
10,224,8,1,0
11,224,126,1,0
12,224,126,1,0
13,224,145,1,0
14,224,157,1,0
15,224,169,1,0
16,224,237,1,0
17,224,179,1,0
18,224,185,1,0
19,224,185,1,0
20,224,187,1,0
21,224,195,1,0
22,224,196,1,0
23,224,201,1,0
24,224,210,1,0
25,224,226,1,0
26,224,256,1,0
27,224,243,1,0
28,224,246,1,0
29,224,252,1,0
30,224,156,1,0
31,224,253,1,0
32,224,273,1,0
33,224,317,1,0
34,224,317,1,0
35,224,350,1,0
36,224,362,1,0
37,224,364,1,0
38,224,372,1,0
39,224,382,1,0
40,224,389,1,0
41,224,390,1,0
42,224,402,1,0
43,224,441,1,0
44,224,444,1,0
45,224,468,1,0
46,224,277,1,0
47,224,211,1,0
48,224,302,1,0
49,224,382,1,0
0,225,55,1,0
1,225,68,1,0
2,225,111,1,0
3,225,245,1,0
4,225,239,1,0
5,225,129,0,1
6,225,225,1,0
7,225,229,1,0
8,225,242,1,0
9,225,349,1,0
10,225,220,1,0
11,225,467,1,0
12,225,416,1,0
13,225,224,1,0
14,225,278,1,0
15,225,441,1,0
16,225,175,1,0
17,225,114,1,0
18,225,149,1,0
19,225,342,0,1
20,225,282,1,0
21,225,268,1,0
22,225,287,1,0
23,225,190,1,0
24,225,218,1,0
25,225,290,1,0
26,225,328,1,0
27,225,301,1,0
28,225,303,1,0
29,225,239,1,0
30,225,413,1,0
31,225,381,1,0
32,225,292,1,0
33,225,74,1,0
34,225,80,1,0
35,225,155,1,0
36,225,209,1,0
37,225,237,1,0
38,225,237,1,0
39,225,262,1,0
40,225,262,1,0
41,225,265,1,0
42,225,271,1,0
43,225,275,0,1
44,225,276,1,0
45,225,277,1,0
46,225,280,1,0
47,225,283,1,0
48,225,295,1,0
49,225,236,1,0
0,226,189,1,0
1,226,284,1,0
2,226,313,1,0
3,226,297,1,0
4,226,279,1,0
5,226,357,1,0
6,226,372,1,0
7,226,373,1,0
8,226,369,1,0
9,226,376,1,0
10,226,373,1,0
11,226,508,1,0
12,226,505,1,0
13,226,341,1,0
14,226,275,1,0
15,226,419,1,0
16,226,279,1,0
17,226,319,1,0
18,226,337,1,0
19,226,419,1,0
20,226,356,1,0
21,226,344,1,0
22,226,492,1,0
23,226,481,1,0
24,226,212,1,0
25,226,283,1,0
26,226,294,1,0
27,226,303,1,0
28,226,304,1,0
29,226,319,1,0
30,226,357,1,0
31,226,363,0,1
32,226,380,1,0
33,226,384,1,0
34,226,389,1,0
35,226,406,1,0
36,226,410,1,0
37,226,425,1,0
38,226,425,1,0
39,226,426,1,0
40,226,428,1,0
41,226,428,1,0
42,226,460,1,0
43,226,462,1,0
44,226,472,1,0
45,226,483,1,0
46,226,483,1,0
47,226,139,0,1
48,226,430,1,0
49,226,434,1,0
0,227,196,1,0
1,227,268,1,0
2,227,373,1,0
3,227,354,1,0
4,227,207,1,0
5,227,311,1,0
6,227,241,1,0
7,227,349,1,0
8,227,517,0,1
9,227,485,1,0
10,227,413,1,0
11,227,414,1,0
12,227,511,1,0
13,227,475,1,0
14,227,400,1,0
15,227,264,1,0
16,227,194,1,0
17,227,431,1,0
18,227,232,1,0
19,227,252,1,0
20,227,252,1,0
21,227,269,1,0
22,227,280,1,0
23,227,426,1,0
24,227,284,1,0
25,227,242,1,0
26,227,301,1,0
27,227,306,0,1
28,227,313,1,0
29,227,323,1,0
30,227,329,0,1
31,227,332,1,0
32,227,343,1,0
33,227,345,1,0
34,227,354,1,0
35,227,375,1,0
36,227,388,1,0
37,227,400,1,0
38,227,413,1,0
39,227,453,1,0
40,227,472,1,0
41,227,485,1,0
42,227,323,1,0
43,227,490,1,0
0,228,385,1,0
1,228,360,1,0
2,228,467,1,0
3,228,475,1,0
4,228,434,1,0
5,228,442,1,0
6,228,453,1,0
7,228,398,1,0
8,228,486,1,0
9,228,213,0,1
10,228,435,1,0
11,228,389,1,0
12,228,387,1,0
13,228,377,1,0
14,228,389,1,0
15,228,394,1,0
16,228,399,1,0
17,228,415,1,0
18,228,442,1,0
19,228,443,1,0
20,228,469,1,0
21,228,473,1,0
22,228,489,1,0
23,228,494,0,1
24,228,439,1,0
0,229,177,1,0
1,229,203,1,0
2,229,337,1,0
3,229,380,1,0
4,229,347,1,0
5,229,499,1,0
6,229,450,1,0
7,229,214,1,0
8,229,259,1,0
9,229,475,1,0
10,229,283,1,0
11,229,342,1,0
12,229,73,1,0
13,229,253,1,0
14,229,262,1,0
15,229,262,1,0
16,229,264,1,0
17,229,270,1,0
18,229,272,1,0
19,229,273,1,0
20,229,290,1,0
21,229,338,1,0
22,229,358,1,0
23,229,358,1,0
24,229,401,0,1
25,229,426,1,0
26,229,426,1,0
27,229,445,1,0
28,229,481,1,0
29,229,486,1,0
30,229,489,1,0
31,229,196,1,0
32,229,213,1,0
33,229,284,1,0
34,229,342,1,0
0,230,261,1,0
1,230,481,1,0
2,230,496,1,0
3,230,493,1,0
4,230,184,1,0
5,230,480,1,0
6,230,239,1,0
7,230,266,0,1
8,230,321,1,0
9,230,367,1,0
10,230,479,1,0
11,230,383,0,1
12,230,425,0,1
13,230,458,1,0
14,230,464,1,0
15,230,466,1,0
16,230,467,1,0
17,230,473,1,0
18,230,461,1,0
19,230,484,1,0
20,230,493,1,0
21,230,496,1,0
22,230,496,1,0
0,231,175,1,0
1,231,131,1,0
2,231,169,1,0
3,231,218,1,0
4,231,261,1,0
5,231,187,1,0
6,231,190,1,0
7,231,301,1,0
8,231,127,1,0
9,231,223,1,0
10,231,356,1,0
11,231,180,1,0
12,231,365,1,0
13,231,257,1,0
14,231,468,0,1
15,231,434,1,0
16,231,236,1,0
17,231,442,1,0
18,231,474,1,0
19,231,375,1,0
20,231,371,1,0
21,231,474,1,0
22,231,378,1,0
23,231,468,1,0
24,231,338,1,0
25,231,370,1,0
26,231,311,1,0
27,231,452,1,0
28,231,183,1,0
29,231,293,1,0
30,231,488,1,0
31,231,338,1,0
32,231,409,1,0
33,231,480,1,0
34,231,361,1,0
35,231,255,1,0
36,231,416,1,0
37,231,399,1,0
38,231,324,1,0
39,231,362,1,0
40,231,316,1,0
41,231,428,1,0
42,231,295,1,0
43,231,199,1,0
44,231,463,1,0
45,231,489,1,0
46,231,304,1,0
47,231,94,1,0
48,231,117,1,0
49,231,205,1,0
0,232,354,1,0
1,232,420,1,0
2,232,177,1,0
3,232,465,1,0
4,232,453,1,0
5,232,355,1,0
6,232,462,1,0
7,232,456,1,0
8,232,150,1,0
9,232,230,1,0
10,232,167,1,0
11,232,176,1,0
12,232,185,0,1
13,232,489,1,0
14,232,302,1,0
15,232,491,1,0
16,232,309,0,1
17,232,313,1,0
18,232,337,1,0
19,232,329,1,0
20,232,348,1,0
21,232,365,1,0
22,232,396,1,0
23,232,414,1,0
24,232,424,1,0
25,232,438,1,0
26,232,439,1,0
27,232,452,1,0
28,232,456,1,0
29,232,456,1,0
30,232,318,1,0
31,232,462,1,0
32,232,475,1,0
0,233,91,1,0
1,233,80,1,0
2,233,496,1,0
3,233,210,0,1
4,233,331,0,1
5,233,368,0,1
6,233,473,1,0
7,233,489,1,0
8,233,490,1,0
9,233,464,1,0
0,234,368,0,1
0,235,98,1,0
1,235,100,1,0
2,235,54,1,0
3,235,169,1,0
4,235,144,1,0
5,235,202,1,0
6,235,372,1,0
7,235,353,1,0
8,235,476,1,0
9,235,93,1,0
10,235,70,1,0
11,235,48,1,0
12,235,419,1,0
13,235,190,1,0
14,235,369,1,0
15,235,85,1,0
16,235,453,1,0
17,235,200,1,0
18,235,131,1,0
19,235,158,1,0
20,235,353,1,0
21,235,189,1,0
22,235,338,1,0
23,235,158,1,0
24,235,16,1,0
25,235,50,1,0
26,235,70,1,0
27,235,178,1,0
28,235,95,1,0
29,235,96,1,0
30,235,100,1,0
31,235,120,1,0
32,235,133,1,0
33,235,137,1,0
34,235,144,1,0
35,235,151,1,0
36,235,188,1,0
37,235,342,1,0
38,235,229,1,0
39,235,320,1,0
40,235,352,0,1
41,235,353,1,0
42,235,365,1,0
43,235,367,1,0
44,235,374,1,0
45,235,388,1,0
46,235,13239,1,0
47,235,448,1,0
48,235,449,0,1
49,235,58,1,0
0,236,79,1,0
1,236,213,1,0
2,236,271,1,0
3,236,334,1,0
4,236,151,1,0
5,236,457,1,0
6,236,329,1,0
7,236,320,1,0
8,236,301,1,0
9,236,252,1,0
10,236,401,1,0
11,236,340,1,0
12,236,272,1,0
13,236,463,1,0
14,236,307,1,0
15,236,299,1,0
16,236,69,1,0
17,236,273,1,0
18,236,461,1,0
19,236,223,1,0
20,236,461,1,0
21,236,267,1,0
22,236,453,1,0
23,236,478,1,0
24,236,223,1,0
25,236,270,1,0
26,236,183,1,0
27,236,187,1,0
28,236,106,1,0
29,236,282,1,0
30,236,208,1,0
31,236,171,1,0
32,236,282,1,0
33,236,41,1,0
34,236,378,1,0
35,236,176,1,0
36,236,176,1,0
37,236,160,1,0
38,236,202,1,0
39,236,249,1,0
40,236,265,1,0
41,236,278,1,0
42,236,292,1,0
43,236,308,1,0
44,236,311,1,0
45,236,312,1,0
46,236,326,1,0
47,236,349,1,0
48,236,367,1,0
49,236,377,0,1
0,237,156,1,0
1,237,163,1,0
2,237,79,0,1
3,237,195,1,0
4,237,244,1,0
5,237,188,1,0
6,237,258,1,0
7,237,205,1,0
8,237,147,1,0
9,237,176,1,0
10,237,359,0,1
11,237,142,1,0
12,237,352,1,0
13,237,371,1,0
14,237,206,1,0
15,237,271,1,0
16,237,245,1,0
17,237,345,1,0
18,237,327,1,0
19,237,330,1,0
20,237,241,1,0
21,237,373,1,0
22,237,298,1,0
23,237,357,1,0
24,237,279,1,0
25,237,237,1,0
26,237,225,1,0
27,237,169,1,0
28,237,445,1,0
29,237,209,1,0
30,237,432,1,0
31,237,327,1,0
32,237,253,1,0
33,237,438,1,0
34,237,285,1,0
35,237,384,1,0
36,237,346,1,0
37,237,246,1,0
38,237,289,1,0
39,237,249,1,0
40,237,465,1,0
41,237,16,1,0
42,237,230,1,0
43,237,250,1,0
44,237,403,1,0
45,237,122,1,0
46,237,202,1,0
47,237,211,1,0
48,237,233,1,0
49,237,244,1,0
0,238,184,1,0
1,238,174,1,0
2,238,432,1,0
3,238,474,1,0
4,238,448,1,0
5,238,348,1,0
6,238,439,1,0
7,238,430,1,0
8,238,351,1,0
9,238,453,1,0
10,238,173,1,0
11,238,442,1,0
12,238,498,1,0
13,238,490,1,0
14,238,439,1,0
15,238,307,1,0
16,238,484,1,0
17,238,78,1,0
18,238,249,1,0
19,238,250,1,0
20,238,322,0,1
21,238,332,1,0
22,238,339,1,0
23,238,340,1,0
24,238,340,1,0
25,238,345,1,0
26,238,379,1,0
27,238,380,1,0
28,238,389,0,1
29,238,413,1,0
30,238,428,1,0
31,238,433,1,0
32,238,438,1,0
33,238,448,1,0
34,238,448,1,0
35,238,457,1,0
36,238,457,1,0
37,238,457,1,0
38,238,462,1,0
39,238,464,1,0
40,238,467,1,0
41,238,476,1,0
42,238,484,1,0
43,238,486,1,0
44,238,497,1,0
45,238,497,1,0
46,238,444,1,0
47,238,203,1,0
48,238,254,1,0
49,238,381,1,0
0,239,35,1,0
1,239,59,1,0
2,239,301,1,0
3,239,464,1,0
4,239,146,1,0
5,239,81,1,0
6,239,394,1,0
7,239,381,1,0
8,239,67,1,0
9,239,345,1,0
10,239,419,1,0
11,239,34,1,0
12,239,88,1,0
13,239,83,1,0
14,239,156,1,0
15,239,102,1,0
16,239,446,1,0
17,239,113,1,0
18,239,24,1,0
19,239,26,1,0
20,239,34,1,0
21,239,52,1,0
22,239,41,1,0
23,239,51,1,0
24,239,59,1,0
25,239,75,1,0
26,239,83,1,0
27,239,83,1,0
28,239,83,1,0
29,239,153,1,0
30,239,162,1,0
31,239,169,0,1
32,239,172,1,0
33,239,202,0,1
34,239,236,0,1
35,239,248,1,0
36,239,248,1,0
37,239,267,1,0
38,239,286,0,1
39,239,363,1,0
40,239,416,1,0
41,239,419,1,0
42,239,419,1,0
43,239,457,1,0
44,239,492,1,0
45,239,70,1,0
46,239,74,1,0
47,239,100,1,0
48,239,347,1,0
49,239,457,1,0
0,240,23,1,0
1,240,209,1,0
2,240,163,1,0
3,240,230,1,0
4,240,40,1,0
5,240,33,1,0
6,240,136,1,0
7,240,277,1,0
8,240,339,1,0
9,240,225,1,0
10,240,474,1,0
11,240,347,1,0
12,240,163,1,0
13,240,81,1,0
14,240,196,1,0
15,240,278,1,0
16,240,401,1,0
17,240,384,1,0
18,240,25,1,0
19,240,401,1,0
20,240,371,1,0
21,240,433,1,0
22,240,75,1,0
23,240,408,1,0
24,240,233,1,0
25,240,423,1,0
26,240,101,1,0
27,240,425,1,0
28,240,319,1,0
29,240,20,1,0
30,240,58,1,0
31,240,58,1,0
32,240,62,1,0
33,240,62,1,0
34,240,74,1,0
35,240,107,1,0
36,240,163,1,0
37,240,275,1,0
38,240,231,1,0
39,240,231,1,0
40,240,250,1,0
41,240,271,1,0
42,240,299,1,0
43,240,325,1,0
44,240,328,0,1
45,240,341,1,0
46,240,341,1,0
47,240,386,0,1
48,240,414,1,0
49,240,433,1,0
0,241,72,1,0
1,241,37,1,0
2,241,62,1,0
3,241,72,1,0
4,241,98,1,0
5,241,115,1,0
6,241,108,1,0
7,241,188,1,0
8,241,271,0,1
9,241,316,1,0
10,241,487,1,0
0,242,261,1,0
1,242,323,1,0
2,242,469,1,0
3,242,297,1,0
4,242,302,1,0
5,242,401,1,0
6,242,483,1,0
7,242,463,1,0
8,242,452,1,0
9,242,423,1,0
10,242,636,1,0
11,242,298,1,0
12,242,322,0,1
13,242,326,1,0
14,242,343,1,0
15,242,293,1,0
16,242,414,1,0
17,242,284,1,0
18,242,363,1,0
19,242,446,1,0
20,242,401,1,0
21,242,308,1,0
22,242,325,1,0
23,242,373,1,0
24,242,427,1,0
25,242,415,1,0
26,242,303,1,0
27,242,167,1,0
28,242,409,1,0
29,242,277,1,0
30,242,289,1,0
31,242,308,1,0
32,242,311,1,0
33,242,316,1,0
34,242,320,1,0
35,242,325,1,0
36,242,326,1,0
37,242,332,1,0
38,242,365,0,1
39,242,370,1,0
40,242,384,1,0
41,242,388,1,0
42,242,394,1,0
43,242,400,1,0
44,242,401,1,0
45,242,304,1,0
46,242,421,1,0
47,242,443,1,0
48,242,470,1,0
49,242,488,1,0
0,243,30,1,0
1,243,90,1,0
2,243,136,1,0
3,243,127,1,0
4,243,277,1,0
5,243,110,1,0
6,243,329,1,0
7,243,292,1,0
8,243,335,1,0
9,243,364,1,0
10,243,147,1,0
11,243,228,1,0
12,243,475,1,0
13,243,426,1,0
14,243,342,1,0
15,243,288,1,0
16,243,154,1,0
17,243,482,1,0
18,243,330,1,0
19,243,448,1,0
20,243,483,1,0
21,243,488,1,0
22,243,419,1,0
23,243,370,1,0
24,243,410,1,0
25,243,144,1,0
26,243,404,1,0
27,243,470,1,0
28,243,322,1,0
29,243,454,1,0
30,243,451,1,0
31,243,424,1,0
32,243,81,1,0
33,243,179,1,0
34,243,169,1,0
35,243,191,1,0
36,243,192,1,0
37,243,207,1,0
38,243,280,1,0
39,243,132,1,0
40,243,134,1,0
41,243,166,1,0
42,243,187,1,0
43,243,208,1,0
44,243,435,1,0
45,243,314,1,0
46,243,327,1,0
47,243,342,1,0
48,243,420,1,0
49,243,365,1,0
0,244,94,1,0
1,244,142,1,0
2,244,168,1,0
3,244,186,1,0
